,d1,d2,cluster
3773,-9.70027,19.36232,0
3592,-7.652933999999999,13.115120000000001,0
3505,-9.53562,15.383997,0
3593,-7.606418,13.11222,0
3504,-9.52755,15.4135266,0
3594,-7.55967,13.11023,0
3762,-8.846095,19.52197,0
3763,-8.923996,19.51505,0
3595,-7.512708,13.10915,0
3596,-7.465549,13.109000000000002,0
3597,-7.418212,13.10979,0
3764,-9.00193,19.50662,0
3765,-9.079880000000001,19.496679999999998,0
3598,-7.370716000000001,13.11151,0
3766,-9.157810000000001,19.48522,0
3599,-7.323078999999999,13.114170000000001,0
3767,-9.23569,19.47224,0
3768,-9.31349,19.457729999999998,0
3600,-7.27532,13.11779,0
3601,-7.227458,13.12236,0
3769,-9.39119,19.4417,0
3503,-9.51892,15.4427109,0
3770,-9.468739999999999,19.424139999999998,0
3771,-9.54612,19.40506,0
3772,-9.62331,19.38445,0
3502,-9.509730000000001,15.471538899999999,0
3774,-9.77696,19.33866,0
3501,-9.5,15.5,0
3761,-8.768263000000001,19.527379999999997,0
3602,-7.179511,13.127889999999999,0
3760,-8.690529,19.53129,0
3759,-8.612919999999999,19.5337,0
3745,-7.555346000000001,19.41483,0
3746,-7.628272,19.432470000000002,0
3747,-7.701706,19.44875,0
3509,-9.56207,15.262644,0
3582,-8.101566,13.192229999999999,0
3583,-8.058301799999999,13.180729999999999,0
3748,-7.775621000000001,19.46365,0
3508,-9.55635,15.293444000000001,0
3749,-7.8499929999999996,19.47717,0
3750,-7.9247947,19.48929,0
3751,-8.0,19.5,0
3584,-8.0146397,13.17005,0
3752,-8.0755822,19.50929,0
3585,-7.9705955,13.160179999999999,0
3753,-8.151515,19.517139999999998,0
3586,-7.926184700000001,13.15116,0
3587,-7.881423,13.14298,0
3588,-7.836328,13.135660000000001,0
3754,-8.22777,19.52356,0
3755,-8.30432,19.52852,0
3589,-7.790914,13.1292,0
3590,-7.745199,13.12362,0
3756,-8.381139,19.53203,0
3507,-9.55003,15.323944000000001,0
3757,-8.458197,19.53406,0
3758,-8.535467,19.53462,0
3591,-7.6992,13.118920000000001,0
3506,-9.54312,15.354132,0
3775,-9.85337,19.31348,0
3603,-7.1315,13.13439,0
3776,-9.92946,19.28678,0
3795,-11.274560000000001,18.498479999999997,0
3796,-11.33799,18.44284,0
3618,-6.41707,13.349829999999999,0
3797,-11.40049,18.38587,0
3798,-11.46203,18.32759,0
3799,-11.52257,18.26801,0
3800,-11.5821,18.20715,0
3619,-6.37075,13.372110000000001,0
3801,-11.64058,18.14503,0
3620,-6.3247,13.395370000000002,0
3621,-6.27896,13.41961,0
3802,-11.697980000000001,18.081670000000003,0
3803,-11.75429,18.01708,0
3804,-11.80948,17.95128,0
3622,-6.23353,13.44484,0
3623,-6.18845,13.471039999999999,0
3624,-6.143730000000001,13.49821,0
3527,-9.55283,14.671560999999999,0
3806,-11.91638,17.81614,0
3807,-11.96804,17.74684,0
3625,-6.0993900000000005,13.52635,0
3626,-6.05546,13.55546,0
3808,-12.01848,17.67641,0
3627,-6.01195,13.58552,0
3809,-12.06767,17.604879999999998,0
3810,-12.11558,17.53226,0
3811,-12.1622,17.458579999999998,0
3794,-11.21021,18.552770000000002,0
3617,-6.46366,13.32854,0
3793,-11.14499,18.605710000000002,0
3792,-11.07891,18.65728,0
3604,-7.083442999999999,13.141860000000001,0
3777,-10.0052,19.25856,0
3778,-10.08056,19.22883,0
3779,-10.155510000000001,19.197589999999998,0
3605,-7.035361,13.1503,0
3606,-6.98727,13.15973,0
3607,-6.9392,13.170129999999999,0
3780,-10.23002,19.16485,0
3608,-6.89116,13.18152,0
3609,-6.84317,13.19389,0
3781,-10.30406,19.13061,0
3782,-10.37759,19.09488,0
3610,-6.795260000000001,13.20725,0
3744,-7.482952,19.39584,0
3783,-10.4506,19.057660000000002,0
3784,-10.52305,19.01897,0
3612,-6.699739999999999,13.23695,0
3613,-6.65217,13.253279999999998,0
3785,-10.59491,18.9788,0
3786,-10.66615,18.937170000000002,0
3614,-6.604760000000001,13.270610000000001,0
3787,-10.73673,18.8941,0
3788,-10.80664,18.84957,0
3789,-10.87585,18.803620000000002,0
3790,-10.94431,18.75625,0
3615,-6.557519999999999,13.288929999999999,0
3616,-6.51048,13.30824,0
3791,-11.01201,18.70746,0
3611,-6.747439999999999,13.2216,0
3510,-9.567169999999999,15.231554999999998,0
3581,-8.144418,13.20454,0
3580,-8.186843,13.217629999999998,0
3518,-9.58499,14.973972,0
3694,-4.98395,17.1335,0
3548,-9.24616,13.974229999999999,0
3695,-5.00657,17.194979999999997,0
3517,-9.58508,15.006910999999999,0
3696,-5.0304400000000005,17.25619,0
3549,-9.223360000000001,13.94315,0
3550,-9.19983,13.91239,0
3697,-5.05556,17.3171,0
3551,-9.17557,13.88197,0
3698,-5.081919999999999,17.37769,0
3552,-9.15059,13.8519,0
3516,-9.584480000000001,15.039665,0
3699,-5.10953,17.437929999999998,0
3553,-9.124889999999999,13.8222,0
3700,-5.13837,17.49779,0
3701,-5.16844,17.55725,0
3554,-9.09848,13.792879999999998,0
3555,-9.07136,13.76397,0
3556,-9.04353,13.735479999999999,0
3702,-5.19974,17.61628,0
3703,-5.23226,17.674870000000002,0
3704,-5.266,17.73297,0
3705,-5.30095,17.79058,0
3706,-5.33711,17.84766,0
3557,-9.01502,13.70742,0
3707,-5.37445,17.90418,0
3693,-4.9625699999999995,17.07176,0
3547,-9.26823,14.00561,0
3546,-9.28956,14.037279999999999,0
3545,-9.31015,14.069220000000001,0
3528,-9.54567,14.637567,0
3525,-9.564969999999999,14.739419,0
3524,-9.56995,14.773252,0
3529,-9.53778,14.603551000000001,0
3523,-9.57421,14.807001000000001,0
3522,-9.57777,14.840651000000001,0
3530,-9.529160000000001,14.569526999999999,0
3531,-9.519789999999999,14.535511999999999,0
3532,-9.50968,14.501520999999999,0
3533,-9.49883,14.467570000000002,0
3534,-9.48723,14.433679999999999,0
3535,-9.47488,14.39985,0
3536,-9.461789999999999,14.36612,0
