,d1,d2,cluster
819,9.921469,7.165519000000001,0
654,9.256527,8.384561999999999,0
831,9.974669,7.403003999999999,0
655,10.768537,9.826799000000001,0
833,11.816811999999999,6.056751,0
834,9.922731,8.091329,0
657,11.482271,11.082863,0
658,10.256745,9.817834,0
659,9.263867,9.675108999999999,0
653,10.997972,8.023078,0
840,11.719237,6.483428,0
843,10.267246,11.043277999999999,0
845,11.070089999999999,10.688884,0
846,11.992822,11.684586999999999,0
663,10.831849,11.264127,0
848,11.146828999999999,7.228544,0
849,12.169801,7.496560000000001,0
850,9.580286,8.550398,0
851,11.278549,9.733825999999999,0
842,10.854842999999999,8.940274,0
664,9.142095,8.792323,0
828,9.265101,8.148738999999999,0
652,10.078398,6.738377000000001,0
632,9.799263,10.497828,0
633,10.367531,9.596489,0
803,11.288871,8.566915,0
638,11.831923,7.923853,0
639,12.23211,7.685469,0
641,9.919575,6.584701,0
809,9.633027,8.826184,0
643,11.083963,8.935748,0
827,11.885428,8.282082,0
811,11.948833,8.558574,0
645,10.442236999999999,8.0468,0
815,9.581396,6.973628,0
816,9.644202,7.1859839999999995,0
818,9.388725,9.21491,0
647,11.38078,10.369708000000001,0
820,9.288198,8.975046,0
821,9.244974000000001,7.790619,0
648,9.971003999999999,7.7802039999999995,0
812,10.081874000000001,7.109528,0
795,9.154357000000001,8.311017999999999,0
665,12.114291,9.056189999999999,0
855,11.523869,6.4393709999999995,0
691,9.201222999999999,9.172544,0
692,10.932295,10.9994,0
693,10.410347,7.528344000000001,0
895,11.280204,9.481504,0
897,11.767828999999999,8.931799,0
899,10.513667,6.504118,0
900,11.543623,10.338861999999999,0
696,12.228514,7.679904,0
891,11.577607,11.186471000000001,0
697,11.064774,9.514375999999999,0
906,9.992764,8.809631,0
907,9.462372,8.539434,0
908,10.14775,6.77003,0
701,10.441883,7.665823,0
910,9.080997,7.969117999999999,0
702,11.417171000000002,7.538549000000001,0
703,11.567045,8.817093,0
914,11.72907,7.339232000000001,0
698,10.433167999999998,6.784588,0
666,9.361241,8.399722,0
690,9.564036,6.8845350000000005,0
887,11.118673,6.847775,0
856,11.418455,8.068489,0
668,10.982247000000001,10.319362,0
862,10.801558,10.141583,0
672,10.058187,10.388088,0
864,10.438593,11.127747,0
866,11.889374,5.341663,0
867,11.975923,6.834753,0
572,11.000541,7.426921000000001,0
688,10.381018,7.1344710000000005,0
870,10.073305,6.488484,0
677,10.137305,10.695453,0
874,9.671144,6.753842,0
678,9.823752,8.934781,0
877,11.241777,9.486472000000001,0
684,9.187688,8.318944,0
685,11.652688000000001,7.0842979999999995,0
686,10.090506,7.413146,0
885,10.586883,8.624152,0
676,11.165146,9.908106,0
794,10.203155,8.425339,0
629,11.544982000000001,10.532122,0
628,12.321731,8.2783,0
544,9.235342,8.277059,0
543,10.563122,7.662337,0
542,9.488056,9.499338,0
588,11.915964,6.866109,0
589,11.905886,7.944267,0
538,9.865995,7.04674,0
535,11.739627,7.48055,0
592,10.705625,6.716127,0
586,10.243764,9.23058,0
593,10.952518,9.123736,0
594,11.876453,11.045372,0
530,10.037939,7.574472999999999,0
529,11.455599000000001,5.49669,0
526,10.173478999999999,8.076015,0
525,11.647688,8.366928999999999,0
755,11.190043,8.008410000000001,0
597,10.854871000000001,7.105713000000001,0
522,9.376586,8.064351,0
532,11.159588000000001,6.099215,0
598,10.733872,10.442392,0
584,9.923935,8.432939999999999,0
582,11.62539,11.104558,0
569,10.659423,6.883138000000001,0
573,10.208475,6.622605999999999,0
574,11.862019,9.865209,0
566,9.215836999999999,8.964931,0
565,11.597665,9.102673,0
564,10.330361,7.014028999999999,0
563,9.886398,7.383131,0
562,10.653542999999999,6.772158999999999,0
548,9.990399,7.475941000000001,0
561,10.509051,10.985684,0
576,9.545351,8.056005,0
577,10.061459,8.271841,0
557,11.088643,9.669616,0
556,9.443963,7.981731,0
555,10.690714,5.910972,0
578,11.953165,6.822955,0
579,10.796247,9.252429,0
581,11.925966,9.264407,0
575,11.209004,8.839366,0
599,9.769249,6.559750999999999,0
518,11.238563000000001,10.112326,0
602,11.463186,9.40981,0
753,11.282228,8.076616,0
620,10.568859,10.14592,0
772,9.19941,8.565987,0
773,12.274686,9.205458,0
774,11.497649000000001,9.787275,0
621,11.039977,8.727893,0
776,11.215106,6.305744,0
777,11.289707,8.668364,0
768,11.307532,7.873792999999999,0
779,9.440002999999999,7.527597,0
623,12.139363000000001,10.899022,0
782,9.485763,7.4752149999999995,0
783,11.050547,10.741202000000001,0
624,12.060564999999999,11.514025,0
785,11.856661,5.809234,0
786,11.579651,11.704325,0
787,12.088376,6.2200690000000005,0
627,11.11321,8.163141,0
780,10.711948,8.276427,0
767,9.639471,6.774252000000001,0
766,10.709902,8.944867,0
617,10.534407,6.855857,0
603,9.209731,8.614616999999999,0
511,11.786325,7.443645,0
510,12.333202,7.252878,0
607,10.443752,9.983639,0
508,11.903089999999999,7.279613,0
507,12.378816,7.0711520000000005,0
608,12.177624,8.918921000000001,0
504,11.349948,6.555915,0
503,9.669546,10.479175,0
502,9.190767,8.635822000000001,0
501,9.302266,8.861015,0
610,11.6481,10.371972999999999,0
998,9.420275,8.473474000000001,0
756,10.867283,9.012514,0
757,11.078285000000001,8.747571,0
611,11.554307000000001,11.501471,0
759,10.668061,8.407615,0
614,10.395455,8.101399,0
616,9.538917999999999,9.324792,0
915,11.564555,10.440377999999999,0
705,10.359937,10.254837,0
868,9.903481,10.524402,0
571,10.922353,11.489424,0
733,12.28452,10.193484,0
933,10.655118,6.086658,0
716,11.452172000000001,7.333899000000001,0
734,9.696012,9.920653999999999,0
967,11.592944000000001,10.720355,0
968,10.383969,6.436672,0
930,10.78052,5.993027,0
970,11.541749000000001,10.60111,0
934,9.611487,9.525109,0
735,9.263811,9.431705000000001,0
973,9.631967,7.147791000000001,0
974,10.119316,7.827584,0
975,11.6064,10.032693,0
736,11.554902,11.187994,0
714,9.724373,8.703555,0
977,10.650558,6.094104,0
928,9.764874,7.670508,0
738,9.296032,8.941912,0
972,12.332544,10.971288000000001,0
712,11.25642,5.760038,0
717,9.358056,8.694488,0
963,12.225299,10.158833,0
954,11.957175999999999,10.552773,0
951,11.748733999999999,6.843522,0
955,10.202757,8.617007000000001,0
727,10.358088,7.1105979999999995,0
949,11.633049,11.387964,0
947,10.206855000000001,8.174586999999999,0
725,10.586005,6.300031,0
956,9.426208,8.326115,0
964,11.205109,9.015783,0
957,10.613982,9.532969,0
943,11.222947,7.089969,0
731,12.182271,9.330356,0
960,11.006557,11.326061,0
732,11.762921,11.031744999999999,0
940,11.427095,7.2438199999999995,0
939,9.771977,9.204260000000001,0
720,11.98294,10.556113999999999,0
962,11.666504,5.787349,0
730,10.644364999999999,5.867697,0
711,9.479719000000001,7.581505,0
969,9.544338,7.502724000000001,0
920,10.077693,9.593295,0
994,12.359719,10.457532,0
747,11.093351,6.8270550000000005,0
743,10.768198,6.874358,0
742,10.740586,10.601436999999999,0
997,10.383887,6.139417,0
741,10.172889999999999,6.528154,0
986,9.392905,9.363665,0
982,11.75136,8.288689999999999,0
744,10.009943,7.865461,0
918,9.260499000000001,9.011614999999999,0
921,11.448938,10.878409,0
707,11.477478,7.146463000000001,0
989,11.829362,9.599839999999999,0
