,d1,d2,cluster
2742,9.378664,-2.804986,0
448,6.738494,8.163124,0
2325,5.244503,2.067939,0
2323,0.598379,7.407761,0
451,6.063388,8.048612,0
452,5.361421,5.713586,0
2320,0.979916,8.019915,0
2317,0.750897,7.462704,0
455,2.764669,8.084918,0
456,5.788579,7.526159,0
2316,9.248171000000001,0.902639,0
2315,2.930009,3.181504,0
459,3.756454,6.241001,0
2314,2.148268,4.109615,0
461,4.810222,6.2018830000000005,0
2311,1.115615,6.857906,0
2310,1.430077,8.063533999999999,0
2306,7.961628,1.2620120000000001,0
2328,7.420007000000001,1.324116,0
465,4.181252,5.797384,0
2329,5.291062999999999,1.501449,0
444,8.130666999999999,7.404831,0
427,3.8410339999999996,8.12369,0
2342,6.730531,0.885757,0
2340,2.683214,3.5326449999999996,0
430,7.091054,7.437949000000001,0
431,5.397668,6.991078999999999,0
2339,1.701756,5.774925,0
2338,1.1642299999999999,8.041499,0
2336,2.251157,3.758539,0
2335,3.91411,2.65158,0
436,8.114186,7.843533,0
437,6.047007,6.9646740000000005,0
2333,2.667467,3.5820279999999998,0
2330,2.5895189999999997,3.185948,0
440,3.4490279999999998,6.974415,0
441,7.495184,7.0916380000000006,0
442,4.224737999999999,7.511067999999999,0
443,6.439588,6.997421000000001,0
445,2.7840689999999997,7.454181,0
466,5.355001000000001,7.738725,0
2304,2.5730939999999998,3.36954,0
2300,1.692714,5.2811129999999995,0
2260,2.2698169999999998,3.7425839999999995,0
492,7.547094,5.903574,0
493,7.561714,6.498957,0
2259,8.265802,0.7068180000000001,0
2258,7.388660000000001,1.181232,0
496,2.8669439999999997,7.143353,0
497,4.190402,6.154024,0
2254,1.678373,6.612360000000001,0
499,6.7767740000000005,7.993525999999999,0
2252,0.396852,8.672235,0
2249,7.324746,1.281854,0
2248,1.151397,8.310033,0
2247,2.443003,4.0845080000000005,0
2244,5.74367,1.268032,0
2243,1.131292,6.106991000000001,0
2242,5.893139,1.1257700000000002,0
2237,0.574489,7.755969,0
2262,6.295703,1.373701,0
2265,3.439742,3.5943059999999996,0
2273,1.6431349999999998,4.988125,0
487,2.8612610000000003,8.408382000000001,0
2299,0.581008,7.700696000000001,0
470,4.440009,8.099114,0
2298,4.881906,2.00622,0
2296,9.281295,0.45587700000000003,0
473,2.8155419999999998,7.194988,0
2294,2.383378,3.4232730000000005,0
2293,4.262592,1.8717740000000003,0
2292,4.81987,2.372134,0
2343,5.414775,1.6910630000000002,0
477,6.742089,5.99501,0
2291,6.3273150000000005,1.6064479999999999,0
2290,0.901474,6.606325,0
2289,7.678418,0.716063,0
2286,1.328443,8.2082,0
483,3.252255,7.937243,0
2284,4.649401,2.0538279999999998,0
2282,1.51868,6.357353,0
2279,2.322526,4.997113,0
478,2.690814,8.883496000000001,0
2236,8.535765,0.5912350000000001,0
425,3.6599699999999995,7.633039999999999,0
423,5.056925,5.611190000000001,0
2413,2.1897159999999998,4.77252,0
364,3.5750879999999996,7.338313,0
2412,3.9623239999999997,2.970814,0
2407,0.8948229999999999,6.863114,0
2406,6.080499,1.739941,0
2404,2.715348,3.2839739999999997,0
369,4.575169,6.7160470000000005,0
370,8.31285,7.161392,0
2403,6.782341000000001,1.292641,0
2399,0.570828,7.275691,0
2395,0.9081809999999999,7.282489,0
2394,8.75647,0.361719,0
2393,3.7711580000000002,3.0376630000000002,0
376,7.595505,7.5004729999999995,0
377,3.561872,6.620947999999999,0
378,6.703361,8.068429,0
379,6.576751,7.075010000000001,0
2415,6.109505,1.14076,0
2392,9.250751,0.8587049999999999,0
2417,1.90998,5.039821,0
359,2.860399,7.9499059999999995,0
2445,4.032011,2.283442,0
2444,1.040051,6.73584,0
2440,6.802517,0.623155,0
345,5.241082,8.441505000000001,0
2433,4.980586,2.245283,0
347,6.5980550000000004,7.388758999999999,0
348,6.966952,6.772247999999999,0
2432,2.332924,3.842803,0
2430,1.041425,7.216339,0
2427,7.0576289999999995,1.198764,0
2425,3.193717,3.1534869999999997,0
353,5.95905,6.2870989999999995,0
2422,7.565714,1.156033,0
2420,5.272124,1.530809,0
356,4.776274,8.358587,0
2419,0.7962,8.147457000000001,0
358,5.955129,5.861147,0
2418,3.8704680000000002,2.384774,0
381,6.350178,5.549042,0
2391,2.699969,3.930824,0
383,4.736236,7.418214,0
2354,1.590106,4.970935,0
407,4.605030999999999,6.939956,0
408,3.051421,6.76002,0
409,5.72435,5.934305999999999,0
2352,8.813419,0.89146,0
411,3.5527699999999998,7.43571,0
2350,7.22545,0.960189,0
413,4.628080000000001,6.138779,0
2347,2.0437380000000003,5.424608999999999,0
415,3.6930709999999998,7.403846000000001,0
416,5.788101999999999,5.391983,0
417,6.253803,6.852003,0
418,2.978153,7.486308999999999,0
2346,4.097072,2.022579,0
420,6.532404,6.700067,0
421,4.5307260000000005,6.695299,0
2344,3.540458,3.2842540000000002,0
405,6.585843,6.390128,0
2355,5.359439,1.220647,0
2358,2.8745,4.200806,0
2360,3.580659,2.858089,0
2389,2.1824049999999997,4.9390540000000005,0
2386,7.82724,0.5654859999999999,0
386,6.940419,7.881721000000001,0
2379,1.3304200000000002,5.607824,0
2378,4.810296,1.689959,0
389,6.075692,6.272268,0
390,4.9086870000000005,6.39498,0
2377,3.71236,3.0634799999999998,0
424,7.1750050000000005,7.2791369999999995,0
2376,4.095788,2.61964,0
2371,4.894689,2.298702,0
395,7.166606,8.058449000000001,0
396,3.258327,8.660671,0
2368,5.10834,1.3795959999999998,0
398,7.446389999999999,7.219483,0
2363,7.348142,0.902343,0
2362,2.9832810000000003,3.9827800000000004,0
2361,0.401988,8.519814,0
2373,7.62816,0.562116,0
2235,5.549384,1.510565,0
2233,3.8312660000000003,2.8093630000000003,0
2231,1.862509,6.000213,0
2013,2.350853,4.60249,0
2012,5.155435,1.789884,0
2011,6.517386,1.370596,0
2009,1.286666,7.137681,0
2008,2.940629,4.107597,0
2007,3.729745,2.633808,0
2003,7.223683,1.208129,0
2002,1.256522,6.295864,0
2000,3.216683,3.297822,0
2832,6.5221599999999995,-2.873161,0
2838,0.559191,0.582757,0
2846,6.724987,-2.930355,0
2848,0.9868680000000001,-0.042724,0
2854,-2.086758,6.803147999999999,0
2856,-1.481295,3.43756,0
2862,0.569388,0.853723,0
2866,-1.858812,4.559105000000001,0
2014,5.590022,1.6569209999999999,0
2870,3.464761,-1.7026869999999998,0
2015,2.096,4.0802190000000005,0
2020,7.693860000000001,1.1265969999999998,0
2061,4.150435,2.461807,0
2057,2.880304,3.02509,0
2056,2.400737,4.291253,0
2053,1.5224440000000001,4.717865,0
2049,1.666884,4.539084,0
2047,0.681682,7.12602,0
2042,7.87931,0.8428620000000001,0
2041,2.274914,4.562803,0
2038,1.6794490000000002,6.762223,0
2037,2.24717,4.406525,0
2035,2.062247,5.544756,0
2030,3.4722910000000002,3.6473089999999995,0
2028,4.668601,1.614472,0
2027,2.7052169999999998,4.175982,0
2026,2.956941,4.027357,0
2025,0.8868940000000001,8.619631,0
2024,1.0825790000000002,7.8049550000000005,0
2016,3.599511,2.4696580000000004,0
2871,-2.06489,8.118030000000001,0
2872,-2.313057,6.508648,0
2876,-0.194717,1.3183559999999999,0
2954,7.773381,-3.169834,0
2956,7.313045,-3.078818,0
2958,-1.9941369999999998,5.64998,0
2961,-2.459706,8.44417,0
2962,8.95921,-2.768002,0
2966,4.692725,-2.41767,0
2968,-1.955482,6.820816000000001,0
2970,0.774407,0.22821999999999998,0
2971,-2.408652,8.477806,0
